CustomerID,time,label
17160,6/1/2011,0
16172,6/1/2011,1
17972,6/1/2011,0
12463,6/1/2011,1
14844,6/1/2011,1
17278,6/1/2011,0
15212,6/1/2011,0
16729,6/1/2011,1
16062,6/1/2011,0
15363,6/1/2011,0
14998,6/1/2011,0
13484,6/1/2011,0
16697,6/1/2011,0
14931,6/1/2011,0
18236,6/1/2011,0
13138,6/1/2011,0
13740,6/1/2011,0
16454,6/1/2011,0
15230,6/1/2011,0
15134,6/1/2011,0
16309,6/1/2011,0
13544,6/1/2011,0
14262,6/1/2011,0
13134,6/1/2011,1
17589,6/1/2011,1
16097,6/1/2011,0
13122,6/1/2011,0
16966,6/1/2011,1
17746,6/1/2011,0
16175,6/1/2011,0
14834,6/1/2011,0
16348,6/1/2011,0
15147,6/1/2011,0
13221,6/1/2011,0
16131,6/1/2011,0
15813,6/1/2011,0
17058,6/1/2011,0
17704,6/1/2011,1
16933,6/1/2011,0
13772,6/1/2011,0
13317,6/1/2011,0
14390,6/1/2011,0
16249,6/1/2011,0
16520,6/1/2011,1
14198,6/1/2011,0
13989,6/1/2011,0
17930,6/1/2011,1
14154,6/1/2011,0
14206,6/1/2011,0
14482,6/1/2011,0
14163,6/1/2011,0
14105,6/1/2011,0
17601,6/1/2011,0
17142,6/1/2011,0
13811,6/1/2011,1
12457,6/1/2011,0
15135,6/1/2011,0
16806,6/1/2011,0
13952,6/1/2011,0
13120,6/1/2011,0
12769,6/1/2011,0
13516,6/1/2011,0
14323,6/1/2011,0
17572,6/1/2011,0
18079,6/1/2011,0
12639,6/1/2011,0
14700,6/1/2011,1
15027,6/1/2011,1
17367,6/1/2011,0
15246,6/1/2011,0
18213,6/1/2011,0
17029,6/1/2011,0
13220,6/1/2011,0
15985,6/1/2011,0
17990,6/1/2011,0
16193,6/1/2011,0
15172,6/1/2011,0
13692,6/1/2011,0
15745,6/1/2011,0
17582,6/1/2011,0
15555,6/1/2011,1
13474,6/1/2011,0
17320,6/1/2011,0
17697,6/1/2011,0
16639,6/1/2011,0
16947,6/1/2011,0
15491,6/1/2011,1
16617,6/1/2011,0
15265,6/1/2011,0
16550,6/1/2011,1
16226,6/1/2011,0
18009,6/1/2011,0
16399,6/1/2011,0
14623,6/1/2011,0
15625,6/1/2011,0
18064,6/1/2011,0
15508,6/1/2011,1
16654,6/1/2011,0
16628,6/1/2011,0
13647,6/1/2011,1
15594,6/1/2011,0
13479,6/1/2011,0
13735,6/1/2011,1
13376,6/1/2011,0
15717,6/1/2011,0
13719,6/1/2011,0
14201,6/1/2011,0
16633,6/1/2011,0
13101,6/1/2011,0
15225,6/1/2011,0
14152,6/1/2011,0
12733,6/1/2011,0
15436,6/1/2011,0
17217,6/1/2011,0
17734,6/1/2011,0
15260,6/1/2011,1
14905,6/1/2011,0
17548,6/1/2011,0
14148,6/1/2011,0
16103,6/1/2011,0
14626,6/1/2011,0
14868,6/1/2011,0
18246,6/1/2011,0
13485,6/1/2011,0
15517,6/1/2011,0
17115,6/1/2011,0
17120,6/1/2011,0
16611,6/1/2011,0
15912,6/1/2011,0
12506,6/1/2011,0
14001,6/1/2011,0
17158,6/1/2011,0
12670,6/1/2011,0
17588,6/1/2011,1
14759,6/1/2011,0
14577,6/1/2011,0
16185,6/1/2011,0
13505,6/1/2011,1
13389,6/1/2011,0
12354,6/1/2011,0
17631,6/1/2011,0
17061,6/1/2011,1
17718,6/1/2011,0
17630,6/1/2011,0
16163,6/1/2011,0
13495,6/1/2011,0
13223,6/1/2011,0
16146,6/1/2011,0
17109,6/1/2011,0
16587,6/1/2011,0
17179,6/1/2011,0
12622,6/1/2011,0
16750,6/1/2011,0
13482,6/1/2011,0
14512,6/1/2011,0
17670,6/1/2011,0
16834,6/1/2011,0
15108,6/1/2011,1
12429,6/1/2011,1
16442,6/1/2011,0
16942,6/1/2011,1
14640,6/1/2011,1
16823,6/1/2011,0
15237,6/1/2011,0
12573,6/1/2011,0
17854,6/1/2011,0
18220,6/1/2011,0
17436,6/1/2011,0
16965,6/1/2011,0
12840,6/1/2011,1
15891,6/1/2011,0
17187,6/1/2011,0
16016,6/1/2011,0
13637,6/1/2011,0
17991,6/1/2011,0
16418,6/1/2011,0
16099,6/1/2011,0
15768,6/1/2011,0
16637,6/1/2011,0
14240,6/1/2011,0
15143,6/1/2011,0
13229,6/1/2011,0
14973,6/1/2011,0
14271,6/1/2011,0
17720,6/1/2011,0
15952,6/1/2011,0
16227,6/1/2011,0
17893,6/1/2011,0
14022,6/1/2011,0
15210,6/1/2011,0
16370,6/1/2011,0
16634,6/1/2011,0
15376,6/1/2011,0
14655,6/1/2011,0
17615,6/1/2011,0
16055,6/1/2011,0
14149,6/1/2011,0
17501,6/1/2011,0
14191,6/1/2011,1
15620,6/1/2011,0
15048,6/1/2011,0
13282,6/1/2011,1
15582,6/1/2011,0
16230,6/1/2011,0
18146,6/1/2011,0
15976,6/1/2011,0
16539,6/1/2011,0
17443,6/1/2011,0
12886,6/1/2011,0
17974,6/1/2011,0
13524,6/1/2011,0
17955,6/1/2011,0
15128,6/1/2011,1
15987,6/1/2011,0
16610,6/1/2011,0
17394,6/1/2011,0
14173,6/1/2011,0
16258,6/1/2011,1
14948,6/1/2011,0
17384,6/1/2011,0
16990,6/1/2011,0
13831,6/1/2011,0
13762,6/1/2011,0
12593,6/1/2011,0
14340,6/1/2011,0
17429,6/1/2011,0
13711,6/1/2011,0
13448,6/1/2011,0
14515,6/1/2011,1
16457,6/1/2011,0
17527,6/1/2011,0
14199,6/1/2011,0
13888,6/1/2011,0
14423,6/1/2011,0
14697,6/1/2011,0
17522,6/1/2011,1
13867,6/1/2011,0
17624,6/1/2011,0
14393,6/1/2011,0
17578,6/1/2011,0
13450,6/1/2011,0
17423,6/1/2011,0
18241,6/1/2011,0
16153,6/1/2011,0
15668,6/1/2011,0
16319,6/1/2011,0
15757,6/1/2011,0
17174,6/1/2011,0
13365,6/1/2011,0
18227,6/1/2011,0
14145,6/1/2011,0
18235,6/1/2011,0
13741,6/1/2011,0
12394,6/1/2011,0
16832,6/1/2011,0
15258,6/1/2011,1
15552,6/1/2011,0
18170,6/1/2011,0
13723,6/1/2011,0
14005,6/1/2011,0
15561,6/1/2011,0
16121,6/1/2011,0
18142,6/1/2011,0
13642,6/1/2011,0
15117,6/1/2011,0
13561,6/1/2011,0
15704,6/1/2011,1
14684,6/1/2011,0
16007,6/1/2011,1
16232,6/1/2011,0
17410,6/1/2011,0
13835,6/1/2011,0
15312,6/1/2011,0
13427,6/1/2011,0
14353,6/1/2011,0
12700,6/1/2011,0
13003,6/1/2011,0
16756,6/1/2011,0
17007,6/1/2011,0
13492,6/1/2011,0
16440,6/1/2011,0
18120,6/1/2011,0
12355,6/1/2011,0
17723,6/1/2011,1
14699,6/1/2011,0
12821,6/1/2011,0
17033,6/1/2011,0
13055,6/1/2011,0
13320,6/1/2011,0
16357,6/1/2011,0
18242,6/1/2011,0
15865,6/1/2011,0
17597,6/1/2011,0
14397,6/1/2011,0
13242,6/1/2011,0
12684,6/1/2011,1
14288,6/1/2011,0
15063,6/1/2011,0
12592,6/1/2011,0
14591,6/1/2011,0
13990,6/1/2011,0
12749,6/1/2011,0
16320,6/1/2011,0
13487,6/1/2011,0
14691,6/1/2011,0
16229,6/1/2011,0
14920,6/1/2011,0
17489,6/1/2011,0
13404,6/1/2011,0
15729,6/1/2011,0
13136,6/1/2011,0
16644,6/1/2011,0
14731,6/1/2011,0
14277,6/1/2011,0
15187,6/1/2011,1
13052,6/1/2011,0
18133,6/1/2011,0
17664,6/1/2011,0
15732,6/1/2011,0
14649,6/1/2011,0
12649,6/1/2011,0
13235,6/1/2011,0
14883,6/1/2011,0
12976,6/1/2011,0
16244,6/1/2011,0
14681,6/1/2011,0
14421,6/1/2011,0
16116,6/1/2011,0
14988,6/1/2011,0
15489,6/1/2011,0
14364,6/1/2011,1
16006,6/1/2011,0
16184,6/1/2011,0
17932,6/1/2011,1
18221,6/1/2011,0
12590,6/1/2011,0
14853,6/1/2011,0
17658,6/1/2011,0
17764,6/1/2011,0
14651,6/1/2011,0
14000,6/1/2011,0
13601,6/1/2011,0
17671,6/1/2011,0
12757,6/1/2011,0
17970,6/1/2011,0
12770,6/1/2011,0
15826,6/1/2011,0
15907,6/1/2011,0
12695,6/1/2011,0
14342,6/1/2011,0
14873,6/1/2011,0
14689,6/1/2011,0
15440,6/1/2011,0
16076,6/1/2011,0
15333,6/1/2011,0
15081,6/1/2011,0
16283,6/1/2011,0
17263,6/1/2011,0
16877,6/1/2011,0
12674,6/1/2011,1
16642,6/1/2011,0
12871,6/1/2011,0
14038,6/1/2011,0
14489,6/1/2011,0
14888,6/1/2011,0
17190,6/1/2011,0
13456,6/1/2011,0
16899,6/1/2011,0
17898,6/1/2011,0
13976,6/1/2011,0
16139,6/1/2011,0
18043,6/1/2011,0
15730,6/1/2011,0
16266,6/1/2011,0
15123,6/1/2011,0
17702,6/1/2011,1
17505,6/1/2011,0
12690,6/1/2011,0
13756,6/1/2011,1
16446,6/1/2011,0
17556,6/1/2011,0
14583,6/1/2011,0
16818,6/1/2011,1
13572,6/1/2011,0
14009,6/1/2011,0
14565,6/1/2011,0
13258,6/1/2011,0
14463,6/1/2011,0
13192,6/1/2011,0
16987,6/1/2011,1
13417,6/1/2011,0
17047,6/1/2011,0
13531,6/1/2011,0
15116,6/1/2011,0
17469,6/1/2011,0
16647,6/1/2011,0
13627,6/1/2011,1
15630,6/1/2011,0
14896,6/1/2011,0
17245,6/1/2011,0
16008,6/1/2011,0
17871,6/1/2011,0
13529,6/1/2011,0
12620,6/1/2011,0
15599,6/1/2011,0
16813,6/1/2011,0
15862,6/1/2011,0
15394,6/1/2011,0
17980,6/1/2011,0
14859,6/1/2011,0
16463,6/1/2011,0
15791,6/1/2011,0
13658,6/1/2011,0
13887,6/1/2011,0
12353,6/1/2011,0
14551,6/1/2011,0
17166,6/1/2011,0
17926,6/1/2011,0
13391,6/1/2011,0
17455,6/1/2011,0
13308,6/1/2011,0
13856,6/1/2011,0
13243,6/1/2011,0
15095,6/1/2011,0
18048,6/1/2011,0
18287,6/1/2011,0
18150,6/1/2011,0
16690,6/1/2011,0
13555,6/1/2011,0
16038,6/1/2011,0
13972,6/1/2011,0
13227,6/1/2011,0
13657,6/1/2011,0
17176,6/1/2011,0
14837,6/1/2011,1
14682,6/1/2011,0
14921,6/1/2011,0
16341,6/1/2011,0
14647,6/1/2011,0
12710,6/1/2011,0
15292,6/1/2011,0
15705,6/1/2011,0
13339,6/1/2011,0
13885,6/1/2011,0
12360,6/1/2011,0
15563,6/1/2011,0
13546,6/1/2011,0
17715,6/1/2011,0
18160,6/1/2011,0
15434,6/1/2011,0
15734,6/1/2011,0
13737,6/1/2011,0
13523,6/1/2011,0
13213,6/1/2011,0
18018,6/1/2011,0
15314,6/1/2011,0
17521,6/1/2011,0
15042,6/1/2011,0
12863,6/1/2011,0
16091,6/1/2011,0
15804,6/1/2011,1
14593,6/1/2011,0
15882,6/1/2011,0
14287,6/1/2011,0
16763,6/1/2011,0
14705,6/1/2011,0
12562,6/1/2011,1
12815,6/1/2011,0
14985,6/1/2011,0
14522,6/1/2011,0
16448,6/1/2011,0
14584,6/1/2011,1
12974,6/1/2011,0
12942,6/1/2011,0
12987,6/1/2011,0
14816,6/1/2011,0
15852,6/1/2011,0
16624,6/1/2011,0
12493,6/1/2011,0
18232,6/1/2011,0
18073,6/1/2011,1
16369,6/1/2011,0
14280,6/1/2011,0
13135,6/1/2011,0
17345,6/1/2011,0
16275,6/1/2011,0
14338,6/1/2011,0
15402,6/1/2011,0
12876,6/1/2011,0
16323,6/1/2011,0
14625,6/1/2011,0
12426,6/1/2011,0
14451,6/1/2011,0
14823,6/1/2011,0
15897,6/1/2011,0
17051,6/1/2011,0
15925,6/1/2011,0
12787,6/1/2011,0
15863,6/1/2011,0
16470,6/1/2011,0
16483,6/1/2011,0
13398,6/1/2011,0
13070,6/1/2011,0
14819,6/1/2011,0
12790,6/1/2011,0
15163,6/1/2011,0
18204,6/1/2011,0
16810,6/1/2011,0
13313,7/1/2011,1
18097,7/1/2011,0
16656,7/1/2011,1
16875,7/1/2011,1
13094,7/1/2011,0
17315,7/1/2011,1
14606,7/1/2011,1
15379,7/1/2011,0
16255,7/1/2011,1
13319,7/1/2011,1
16282,7/1/2011,0
13963,7/1/2011,0
12957,7/1/2011,0
14462,7/1/2011,0
17841,7/1/2011,1
17188,7/1/2011,0
15039,7/1/2011,1
17428,7/1/2011,1
14210,7/1/2011,0
14180,7/1/2011,0
16029,7/1/2011,1
17975,7/1/2011,1
13397,7/1/2011,0
13680,7/1/2011,0
12483,7/1/2011,0
15164,7/1/2011,0
17457,7/1/2011,0
14732,7/1/2011,1
16814,7/1/2011,0
16725,7/1/2011,0
14221,7/1/2011,1
14553,7/1/2011,0
13253,7/1/2011,1
15373,7/1/2011,0
16241,7/1/2011,0
15808,7/1/2011,0
17389,7/1/2011,1
15973,7/1/2011,0
13126,7/1/2011,0
15498,7/1/2011,0
15235,7/1/2011,0
17675,7/1/2011,1
16145,7/1/2011,0
13694,7/1/2011,1
13798,7/1/2011,1
12578,7/1/2011,0
12782,7/1/2011,1
15002,7/1/2011,0
14189,7/1/2011,1
12921,7/1/2011,1
12494,7/1/2011,0
12395,7/1/2011,0
15841,7/1/2011,0
12683,7/1/2011,0
15311,7/1/2011,1
12471,7/1/2011,1
16112,7/1/2011,0
15769,7/1/2011,1
16719,7/1/2011,1
13089,7/1/2011,1
14911,7/1/2011,1
18109,7/1/2011,1
13629,7/1/2011,1
16600,7/1/2011,0
13715,7/1/2011,0
14527,7/1/2011,1
13767,7/1/2011,1
15661,7/1/2011,0
16353,7/1/2011,1
16532,7/1/2011,1
17511,7/1/2011,1
12681,7/1/2011,1
16316,7/1/2011,0
16033,7/1/2011,1
15984,7/1/2011,0
13199,7/1/2011,0
14739,7/1/2011,0
15093,7/1/2011,0
15266,7/1/2011,0
14653,7/1/2011,0
15358,7/1/2011,0
16771,7/1/2011,0
12682,7/1/2011,1
17585,7/1/2011,0
15046,7/1/2011,0
12585,7/1/2011,0
17213,7/1/2011,1
13082,7/1/2011,1
13081,7/1/2011,1
15464,7/1/2011,0
15034,7/1/2011,0
15298,7/1/2011,0
12748,7/1/2011,1
13225,7/1/2011,1
14045,7/1/2011,0
18226,7/1/2011,1
13097,7/1/2011,0
18062,7/1/2011,0
17949,7/1/2011,1
15271,7/1/2011,0
12415,7/1/2011,1
13458,7/1/2011,1
14135,7/1/2011,0
14680,7/1/2011,1
12503,7/1/2011,0
17368,7/1/2011,0
14618,7/1/2011,0
14258,7/1/2011,1
15719,7/1/2011,1
13368,7/1/2011,0
12386,7/1/2011,0
17634,7/1/2011,0
15823,7/1/2011,0
16676,7/1/2011,0
14299,7/1/2011,0
12841,7/1/2011,1
16424,7/1/2011,0
18283,7/1/2011,0
12735,7/1/2011,0
13764,7/1/2011,1
13576,7/1/2011,1
13093,7/1/2011,0
13599,7/1/2011,0
18041,7/1/2011,0
13408,7/1/2011,1
13656,7/1/2011,0
12971,7/1/2011,1
14505,7/1/2011,0
12413,7/1/2011,0
15061,7/1/2011,1
14312,7/1/2011,0
13280,7/1/2011,0
15845,7/1/2011,1
13488,7/1/2011,1
15101,7/1/2011,0
16094,7/1/2011,0
16705,7/1/2011,1
16422,7/1/2011,1
14961,7/1/2011,1
14426,7/1/2011,0
12417,7/1/2011,0
16306,7/1/2011,0
13115,7/1/2011,0
16191,7/1/2011,0
13047,7/1/2011,0
12753,7/1/2011,1
17696,7/1/2011,1
14702,7/1/2011,0
14031,7/1/2011,0
13187,7/1/2011,0
14047,7/1/2011,0
16150,7/1/2011,0
16013,7/1/2011,1
16567,7/1/2011,0
17230,7/1/2011,0
12947,7/1/2011,0
14828,7/1/2011,0
16839,7/1/2011,1
16019,7/1/2011,1
12530,7/1/2011,0
16551,7/1/2011,0
13842,7/1/2011,1
15194,7/1/2011,0
12481,7/1/2011,0
16889,7/1/2011,0
16473,7/1/2011,0
12829,7/1/2011,0
13750,7/1/2011,1
13426,7/1/2011,0
12583,7/1/2011,1
13534,7/1/2011,1
14217,7/1/2011,0
12501,7/1/2011,0
15607,7/1/2011,0
15139,7/1/2011,0
16779,7/1/2011,1
12489,7/1/2011,0
14298,7/1/2011,1
17707,7/1/2011,0
15649,7/1/2011,0
18198,7/1/2011,0
12484,7/1/2011,0
15601,7/1/2011,0
18179,7/1/2011,0
17284,7/1/2011,0
13233,7/1/2011,0
14889,7/1/2011,0
12480,7/1/2011,1
16955,7/1/2011,0
14672,7/1/2011,0
13593,7/1/2011,0
14867,7/1/2011,0
15485,7/1/2011,0
17243,7/1/2011,1
16923,7/1/2011,1
15465,7/1/2011,1
13162,7/1/2011,0
13183,7/1/2011,1
13668,7/1/2011,0
17095,7/1/2011,0
17796,7/1/2011,0
12939,7/1/2011,1
14810,7/1/2011,0
14800,7/1/2011,0
15611,7/1/2011,0
14472,7/1/2011,0
17114,7/1/2011,0
13758,7/1/2011,0
15708,7/1/2011,1
15059,7/1/2011,0
16326,7/1/2011,0
17128,7/1/2011,0
14761,7/1/2011,0
12793,7/1/2011,0
17555,7/1/2011,0
12651,7/1/2011,0
13102,7/1/2011,1
13069,7/1/2011,0
16735,7/1/2011,0
16833,7/1/2011,0
17800,7/1/2011,0
16748,7/1/2011,0
14755,7/1/2011,1
16549,7/1/2011,0
15005,7/1/2011,1
17757,7/1/2011,0
13565,7/1/2011,0
18260,7/1/2011,0
17218,7/1/2011,0
15799,7/1/2011,0
15107,7/1/2011,0
14395,7/1/2011,0
18032,7/1/2011,0
13451,7/1/2011,0
12766,7/1/2011,1
14794,7/1/2011,0
12539,7/1/2011,0
16350,7/1/2011,0
12500,7/1/2011,0
18171,7/1/2011,0
16279,7/1/2011,0
13004,7/1/2011,1
12524,7/1/2011,0
15100,7/1/2011,0
17811,7/1/2011,0
16850,7/1/2011,0
14321,7/1/2011,0
15326,7/1/2011,0
17849,7/1/2011,0
13672,7/1/2011,0
14229,7/1/2011,0
17381,7/1/2011,1
13107,7/1/2011,0
16497,7/1/2011,0
16303,7/1/2011,0
14060,7/1/2011,0
17406,7/1/2011,0
15044,7/1/2011,0
17739,7/1/2011,0
15281,7/1/2011,0
15867,7/1/2011,1
12736,7/1/2011,0
17450,7/1/2011,1
13473,7/1/2011,0
14320,7/1/2011,0
16670,7/1/2011,0
12393,7/1/2011,0
15640,7/1/2011,1
13491,7/1/2011,0
17742,7/1/2011,0
16122,7/1/2011,0
16351,7/1/2011,0
12601,7/1/2011,0
13468,7/1/2011,1
13144,7/1/2011,0
15346,7/1/2011,0
15370,7/1/2011,1
17629,7/1/2011,0
12557,7/1/2011,1
12643,7/1/2011,0
16203,7/1/2011,0
14295,7/1/2011,0
16034,7/1/2011,0
13078,7/1/2011,1
17365,7/1/2011,0
12540,7/1/2011,1
15189,7/1/2011,1
14669,7/1/2011,0
18095,7/1/2011,0
15518,7/1/2011,1
15749,7/1/2011,0
14209,7/1/2011,1
16042,7/1/2011,0
15569,7/1/2011,1
12728,7/1/2011,0
17569,7/1/2011,0
13784,7/1/2011,0
14733,7/1/2011,1
12724,7/1/2011,0
13862,7/1/2011,0
16791,7/1/2011,0
16235,7/1/2011,0
15602,7/1/2011,0
14270,7/1/2011,0
12665,7/1/2011,0
12523,7/1/2011,0
15197,7/1/2011,0
16655,7/1/2011,1
16359,7/1/2011,0
17965,7/1/2011,1
15953,7/1/2011,0
17324,7/1/2011,0
12712,7/1/2011,1
16701,7/1/2011,1
12980,7/1/2011,1
13267,7/1/2011,0
14748,7/1/2011,0
13113,7/1/2011,0
16554,7/1/2011,0
12359,7/1/2011,0
15939,7/1/2011,1
14587,7/1/2011,0
14715,7/1/2011,0
17338,7/1/2011,1
14185,7/1/2011,0
12383,7/1/2011,0
12437,7/1/2011,0
14040,7/1/2011,0
12652,7/1/2011,0
15727,7/1/2011,1
14514,7/1/2011,0
12868,7/1/2011,0
15171,7/1/2011,0
14167,7/1/2011,0
15291,7/1/2011,0
17048,7/1/2011,0
16525,7/1/2011,1
17364,7/1/2011,1
13284,7/1/2011,0
17068,7/1/2011,1
15290,7/1/2011,1
16500,7/1/2011,0
12951,7/1/2011,0
15835,7/1/2011,0
18190,7/1/2011,0
16161,7/1/2011,1
13993,7/1/2011,1
17848,7/1/2011,0
17581,7/1/2011,1
14114,7/1/2011,0
15447,7/1/2011,0
17019,7/1/2011,0
15694,7/1/2011,0
14085,7/1/2011,0
16315,7/1/2011,0
14978,7/1/2011,0
16395,7/1/2011,0
15510,7/1/2011,0
16503,7/1/2011,0
13614,7/1/2011,0
15513,7/1/2011,1
13246,7/1/2011,0
14215,7/1/2011,0
18092,7/1/2011,0
17744,7/1/2011,0
15916,7/1/2011,0
15687,7/1/2011,0
18085,7/1/2011,0
16775,7/1/2011,0
16493,7/1/2011,0
12490,7/1/2011,1
12672,7/1/2011,0
12708,7/1/2011,0
13385,7/1/2011,0
12474,7/1/2011,1
15626,7/1/2011,0
15615,7/1/2011,0
16233,7/1/2011,0
18229,7/1/2011,1
13777,7/1/2011,0
12553,7/1/2011,0
15213,7/1/2011,0
13854,7/1/2011,1
12877,7/1/2011,0
13090,7/1/2011,1
14175,7/1/2011,0
18106,7/1/2011,0
14646,7/1/2011,0
17685,7/1/2011,0
15159,7/1/2011,1
15033,7/1/2011,0
15570,7/1/2011,0
14329,7/1/2011,0
17402,7/1/2011,0
16638,7/1/2011,0
14156,7/1/2011,1
17954,7/1/2011,0
14099,7/1/2011,0
15854,7/1/2011,1
13455,7/1/2011,0
17961,7/1/2011,0
16746,7/1/2011,1
16401,7/1/2011,1
16206,7/1/2011,0
13782,7/1/2011,0
12924,7/1/2011,0
16593,7/1/2011,0
15535,7/1/2011,0
12989,7/1/2011,1
13700,7/1/2011,0
13064,7/1/2011,1
13048,7/1/2011,0
18069,7/1/2011,0
13634,7/1/2011,0
14404,7/1/2011,0
16059,7/1/2011,0
16843,7/1/2011,1
17064,7/1/2011,0
17609,7/1/2011,0
15673,7/1/2011,1
12779,7/1/2011,0
12872,7/1/2011,0
12626,7/1/2011,1
14976,7/1/2011,0
12388,7/1/2011,1
13527,7/1/2011,0
13155,7/1/2011,0
15696,7/1/2011,0
14176,7/1/2011,0
15316,7/1/2011,0
12673,7/1/2011,0
18223,7/1/2011,1
15296,7/1/2011,0
17988,7/1/2011,0
17690,7/1/2011,0
12820,7/1/2011,0
13001,7/1/2011,1
13982,7/1/2011,0
14101,7/1/2011,1
14525,7/1/2011,0
17288,7/1/2011,0
14667,7/1/2011,0
15596,7/1/2011,0
14898,7/1/2011,1
13769,7/1/2011,0
13209,7/1/2011,1
14238,7/1/2011,0
17730,7/1/2011,0
13983,7/1/2011,0
13929,7/1/2011,0
14657,7/1/2011,0
15738,7/1/2011,0
13859,7/1/2011,0
18212,7/1/2011,0
14292,7/1/2011,1
13883,7/1/2011,0
18233,7/1/2011,0
17018,7/1/2011,0
14242,7/1/2011,0
14688,7/1/2011,1
12356,7/1/2011,0
12346,7/1/2011,0
13898,7/1/2011,0
16948,7/1/2011,0
17491,7/1/2011,1
16997,7/1/2011,0
12527,7/1/2011,0
14696,7/1/2011,0
15395,7/1/2011,0
18118,7/1/2011,0
15023,7/1/2011,1
13984,7/1/2011,0
12510,7/1/2011,0
13693,7/1/2011,0
14415,7/1/2011,0
13263,7/1/2011,1
14428,7/1/2011,0
17576,7/1/2011,0
12451,7/1/2011,0
12422,7/1/2011,0
17419,7/1/2011,1
17708,7/1/2011,0
17091,7/1/2011,0
14090,7/1/2011,0
14769,7/1/2011,1
16904,7/1/2011,0
17722,7/1/2011,0
15606,7/1/2011,0
13520,7/1/2011,1
12826,7/1/2011,0
17097,7/1/2011,0
14307,7/1/2011,1
15831,7/1/2011,0
13310,7/1/2011,0
17611,7/1/2011,0
14916,7/1/2011,1
17602,7/1/2011,0
17231,7/1/2011,0
14572,7/1/2011,1
13502,7/1/2011,0
14784,7/1/2011,0
15938,7/1/2011,0
12637,7/1/2011,1
17418,7/1/2011,0
14779,7/1/2011,0
16321,7/1/2011,0
15529,7/1/2011,1
15262,7/1/2011,0
17787,7/1/2011,0
17862,7/1/2011,0
14735,7/1/2011,1
16892,7/1/2011,0
12402,7/1/2011,0
12747,7/1/2011,0
17771,7/1/2011,0
15422,7/1/2011,0
14062,7/1/2011,1
13008,7/1/2011,0
14770,7/1/2011,0
16912,7/1/2011,1
14309,7/1/2011,0
14713,7/1/2011,0
15174,7/1/2011,0
14895,7/1/2011,1
12594,7/1/2011,0
18061,7/1/2011,0
17504,7/1/2011,0
17890,7/1/2011,0
16387,7/1/2011,0
12664,7/1/2011,1
16618,7/1/2011,0
17277,7/1/2011,0
14441,7/1/2011,0
13999,7/1/2011,1
14088,7/1/2011,1
16928,7/1/2011,0
17094,7/1/2011,0
13969,7/1/2011,1
17238,7/1/2011,1
14692,7/1/2011,0
14092,7/1/2011,1
12970,7/1/2011,0
16210,7/1/2011,0
18239,7/1/2011,0
17306,7/1/2011,1
18037,7/1/2011,0
17799,7/1/2011,0
15658,7/1/2011,0
17677,7/1/2011,1
17889,7/1/2011,0
17644,7/1/2011,1
17714,7/1/2011,0
12916,7/1/2011,1
17769,7/1/2011,1
14450,7/1/2011,0
16085,7/1/2011,0
13659,7/1/2011,0
16931,7/1/2011,1
15167,7/1/2011,0
13050,7/1/2011,1
15443,7/1/2011,0
13230,7/1/2011,1
14224,7/1/2011,1
17858,7/1/2011,0
13742,7/1/2011,0
17673,7/1/2011,0
12727,7/1/2011,0
16983,7/1/2011,0
14068,7/1/2011,0
13068,7/1/2011,0
16477,7/1/2011,1
14744,7/1/2011,0
14796,7/1/2011,1
14368,7/1/2011,0
15497,7/1/2011,0
16558,7/1/2011,1
12559,7/1/2011,0
13819,7/1/2011,0
14501,7/1/2011,0
14782,7/1/2011,0
16782,7/1/2011,0
17861,7/1/2011,1
14334,7/1/2011,0
14439,7/1/2011,0
17591,7/1/2011,0
18161,7/1/2011,0
15820,7/1/2011,0
18136,7/1/2011,0
16660,7/1/2011,0
12693,7/1/2011,0
12625,7/1/2011,0
13396,7/1/2011,0
15179,7/1/2011,0
12935,7/1/2011,1
16730,7/1/2011,0
14541,7/1/2011,0
16168,7/1/2011,1
15078,7/1/2011,1
13551,7/1/2011,0
12421,7/1/2011,0
12691,7/1/2011,0
15797,7/1/2011,0
13117,7/1/2011,0
15052,7/1/2011,0
17001,7/1/2011,0
14130,7/1/2011,0
15222,7/1/2011,0
13615,7/1/2011,0
13901,7/1/2011,1
14113,7/1/2011,0
13158,7/1/2011,1
18075,7/1/2011,0
18077,7/1/2011,0
12348,7/1/2011,0
14257,7/1/2011,1
14409,7/1/2011,1
15218,7/1/2011,1
14543,7/1/2011,0
15110,7/1/2011,0
14534,7/1/2011,1
15967,7/1/2011,0
16757,7/1/2011,0
12854,7/1/2011,0
18144,7/1/2011,0
13815,7/1/2011,0
18008,7/1/2011,0
18277,7/1/2011,0
14849,7/1/2011,1
14389,7/1/2011,0
17236,7/1/2011,0
16531,7/1/2011,0
13703,7/1/2011,0
15339,7/1/2011,0
12744,7/1/2011,1
13198,7/1/2011,1
12709,7/1/2011,1
16222,7/1/2011,0
17460,7/1/2011,0
14341,7/1/2011,0
13168,7/1/2011,0
16943,7/1/2011,0
17515,7/1/2011,0
17082,7/1/2011,0
14248,7/1/2011,0
12609,7/1/2011,0
13002,7/1/2011,0
16133,7/1/2011,1
13049,7/1/2011,0
14548,7/1/2011,1
13405,7/1/2011,0
14049,7/1/2011,0
15777,7/1/2011,0
16043,7/1/2011,0
15812,7/1/2011,1
13837,7/1/2011,0
17118,7/1/2011,0
12472,7/1/2011,1
